,Carbohydrates,Energy,Energy (kCal),Fat,Fiber,Protein,Salt,Saturated fat,Sugars,barcode,name,origins,quantity,unit,Calcium,Omega-3 fatty acids,Polyunsaturated fatty acids,Sodium,Monounsaturated fatty acids,Vitamin A,Vitamin C (Ascorbic acid),Iron,Selenium,Vitamin B1 (Thiamin),Vitamin B2 (Riboflavin),Vitamin B3 (Niacin),Vitamin B6 (Pyridoxin),Vitamin D (Cholacalciferol),Vitamin E (Tocopherol),Vitamin K,Zinco,Polyols,Fructose,Glucose,Lactose,Saccharose,Folic acid,Biotin,Vitamin B12 (Cobalamin),Vitamin B5 (Panthothenic acid),Cholesterol,Phosphorus,Magnesium,Iodine,Provitamin A (β-carotene),Omega-6 fatty acids,Sulfate,Nitrate,Silica
14581,17.0,672.0,160.0,7.6,,5.8,0.75,,2.0,3242272252559,,,,g,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14582,57.0,2300.0,552.0,34.0,2.0,3.5,0.2,26.0,39.0,7610029138238,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14583,0.0,3400.0,828.0,92.0,0.0,0.0,0.0,7.0,0.0,7610029162578,,,,ml,,6.0,24.0,,60.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,16.0,,,
14584,67.9,1735.0,412.0,9.5,6.7,10.2,0.67,3.7,26.4,7613035879249,,,,g,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585,12.0,200.0,48.0,0.5,0.0,0.5,0.5,0.5,12.0,7610029011661,,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14586,3.0,750.0,181.0,16.0,0.7,6.0,0.9,4.0,0.5,7610029162660,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14587,46.0,2120.0,509.0,32.0,2.5,8.0,1.8,14.0,1.5,7610029135114,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14588,64.0,1980.0,472.0,20.0,4.0,7.0,1.0,,1.5,7610029160819,Denner Tortilla Chips Nature,,300.0,g,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14589,3.1,808.0,196.0,20.0,,0.6,1.9,2.2,2.4,7610161127428,Hugo Reitzel Shake Me Italian Premium Dressing,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14590,,,,,,,,,,7612666001746,Aigle les Murailles Grand Vin AOC Chablais,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14591,,,,,,,,,,0070177230234,Twinings of London Pure White Tea,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14592,,,,,,,,,,7617700591900,Trojka Orange Vodka Liqueur,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14593,17.0,470.0,112.0,3.0,0.0,4.0,0.1,2.0,14.0,7613331649478,Coop Qualité & Prix Crème Vanille,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14594,6.6,2442.0,581.0,62.0,0.8,1.5,1.1,7.2,3.4,7611100100359,Knorr Herbmix Kräuter,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14595,66.2,1857.0,442.0,14.0,5.5,10.0,1.63,2.8,3.0,8013355999679,Gran Pavesi I Cracker A ridotto contenuto di sale,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14596,,,,,,,,,,7610807039290,Les Vollards Goron VIN DE PAYS Récolte 2015,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14597,12.8,438.0,104.0,1.7,0.6,8.1,0.11,0.2,12.1,3329770055469,Yoplait Yopa! CRAQUANT sur lit de graines & pêche abricot,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598,4.5,720.0,172.0,12.0,,11.0,,,,7610818106905,coop FINE FOOD SALSA TOSCANELLA mit Hackfleisch und Salami,,340.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14599,12.0,298.0,71.0,1.5,,0.9,1.7,0.5,10.0,7610161123192,Hugo Reitzel Cornichons Extrafins | Champignons | Oignons Balsamico,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14600,66.0,1780.0,426.0,12.0,7.0,9.0,0.51,4.0,23.0,7610023050819,familia c.m. plus ORIGINAL,['Schweiz'],600.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14601,82.0,1620.0,388.0,2.4,3.1,6.2,0.41,1.1,29.0,7613035279742,Nesquik: Knuspriger Reis,['United Kingdom'],310.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14602,76.0,1480.0,349.0,0.9,2.5,8.0,2.3,0.0,4.0,7613269300861,Risotto Tomato,['Switzerland'],252.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14603,22.0,510.0,121.0,1.5,3.5,3.0,0.5,0.5,2.5,7610200012081,Maiskörner,['Hongrie'],285.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14604,0.48,1790.0,435.0,47.29,,1.54,1.86,5.09,0.29,7640109670259,Bruno's Best Bruno's Salatsauce Französisch,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14605,,,,,,,,,,7610807056907,SAINT-AMOUR 2014 LAURENTIN 2014,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14606,51.7,1741.0,416.0,20.6,0.9,5.4,0.98,2.3,33.1,7610100023507,LEISI Création PÂTE LIQUIDE citron,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14607,12.0,345.0,81.0,0.1,0.5,8.0,0.08,0.1,12.0,7613269501305,Oh! Yogurt Greek Style Erdbeere,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14608,4.9,230.0,55.0,2.5,0.0,3.2,0.1,1.5,4.9,7610809102213,COOP Naturaplan Dink Teilentrahmte Milch,,1000.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14609,,,,,,,,,,4008423863963,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14610,7.3,2241.0,544.0,56.0,,1.7,1.2,9.0,5.5,8410066122783,Heinz : Andalouse Sauce,['Germany'],400.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14611,4.9,190.0,45.0,1.5,0.0,3.2,0.1,0.9,4.9,7610829116368,Coop : Qualité&Prix : Halbentrahmte Milch : 1.5% Milchfett,['Switzerland'],1000.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14612,9.0,270.0,65.0,0.5,4.5,3.5,0.7,0.0,2.0,7616800302102,Erbsen mit Karotten,['Liechtenstein'],125.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14613,43.0,1754.0,420.0,24.0,2.0,7.0,1.1,13.0,12.0,7616700186574,American Favorites Mini Donuts mit Hakakoglasur,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14614,54.0,1872.0,447.0,23.0,2.0,5.2,0.53,14.0,22.0,7613269683568,Lütticher Waffel Reine Butter,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14615,,,,,,,,,,5053827110679,Kellogg's Froot Loops,,375.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14616,19.3,1860.0,444.0,19.0,9.9,44.1,1.0,5.3,6.0,4036554703414,LAYENBERGER LOWCARB PROTEIN MÜSLI SCHOKO-NUSS,,530.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14617,78.0,1431.0,337.0,0.5,0.0,3.5,0.18,0.5,49.0,7613269335122,Gomz Saure Zungen,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14618,30.0,946.0,225.0,7.0,0.9,10.0,1.5,2.5,2.5,7613312066591,J. BANK'S FOOD COMPANY Mini Kebab,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14619,60.0,729.0,175.0,0.5,,0.4,0.0,0.3,0.0,7622210503992,STIMOROL : Peppermint,,28.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14620,37.0,1230.0,294.0,9.0,1.5,15.0,0.9,3.0,4.5,7613331549419,Coop Betty Bossi Saccotti al prosciutto crudo,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14621,,,35.0,0.5,,,0.1,0.5,3.0,7610666000660,Migros Florida Coupes,,55.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14622,4.0,1205.0,291.0,25.0,,11.5,2.0,3.0,2.0,8004030492004,Rio mare Per Pasta Napoletana,,160.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14623,,,,,,,,,,7611174610228,SPONSER PRO MUSCLE POWER Vanilla,,400.0,g,240.0,,,,,540.0,30.0,,20.0,0.8,1.1,13.0,1.1,3.5,7.0,,3.8,,,,,,140.0,,1.0,2.1,,250.0,150.0,50.0,,,,,
14624,0.0,1420.0,340.0,27.0,0.0,25.0,2.0,16.0,0.0,2410619013458,COOP Qualité & Prix - Raclette Block Naturale,['Schweiz'],769.0,g,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14625,,,,,,,,,,5038862136532,Innocent pur jus de fruits et légumes orange & carotte,,900.0,ml,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14626,50.0,2190.0,526.0,32.0,5.0,7.0,1.8,2.5,4.0,7616800905631,M-Classic Paprika Pommes Chips,,280.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14627,72.0,740.0,177.0,0.0,0.8,0.0,0.01,,0.1,7616500645059,Fruity Fresh : Chewing Gum,['Switzerland'],30.0,g,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,
14628,11.0,396.0,95.0,5.0,0.5,1.3,0.83,2.5,0.5,8712100407079,Knorr Quick Noodles Beef,,70.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14629,68.0,710.0,170.0,0.5,,0.4,0.03,0.3,0.1,57625126,V6 : Dental : Peppermint,['Poland'],24.0,g,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14630,14.0,400.0,95.0,2.5,1.0,3.5,0.08,0.6,12.0,7613269448143,Soja Line Bio Soyog Choco,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14631,7.0,400.0,96.0,7.0,0.5,1.0,0.97,3.0,1.5,7613269299332,Bon Chef Weissweinsauce,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14632,64.4,1860.0,443.0,14.7,4.3,11.0,2.0,5.0,3.5,8013355998023,Gran Pavesi GLI SFILATI CON POMODORINI,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14633,14.0,393.0,93.0,0.5,5.2,5.6,1.1,0.1,4.1,4104420141162,Alnatura Baked Beans Weiße Bohnen in Tomatensauce,,360.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14634,85.0,1526.0,357.0,0.1,0.0,4.1,0.04,0.0,68.0,8013399117435,RED BAND : Sour mushroom,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14635,0.0,8.9,0.2,0.0,0.0,0.0,0.02,0.0,0.0,5449000131843,Coca Cola Zero,,2000.0,ml,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14636,11.0,491.0,117.0,4.9,,7.2,1.8,0.5,3.0,3302742994027,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14637,11.0,187.0,44.0,0.0,,0.0,,,,7640140180335,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14638,67.0,1910.0,457.0,18.0,,6.0,0.0,1.7,61.0,7610089079168,Dr. Oetker Marzipan Rüebli,,54.0,g,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14639,,,,,,,,,,42114338,Müllermilch,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14640,59.0,1968.0,470.0,23.0,,6.7,0.78,9.0,34.0,3322680009966,Whaou! CRACKY CRÊPES CHOCOLAT & CÉRÉALES CROUSTILLANTES,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641,15.0,440.0,104.0,3.1,0.5,4.0,0.1,1.8,15.0,7613269396536,Migro Bio Natürlich Joghurt mit Erdbeeren Fett im Milchanteil,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14642,19.0,340.0,79.0,0.0,0.9,0.5,,0.0,17.0,7610200318312,M Budget Ananasstücke in Sirup,,,g,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14643,21.0,520.0,122.0,0.7,4.5,8.0,1.0,0.0,0.6,7610200048066,M Classic Borlotti Bohnen,,,g,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14644,56.1,1.42,388.0,9.0,7.1,4.7,0.08,3.0,51.1,42096221,Alnatura Vielfrucht,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14645,55.0,2270.0,543.0,32.0,3.5,7.0,0.15,15.0,53.0,7616500155879,Frey Classic Branches,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14646,3.5,104.0,25.0,0.5,2.5,1.0,0.87,,1.0,7610200095749,M Classic Schwarzwurzeln geschnitten,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14647,19.0,1009.0,242.0,15.0,,6.3,1.4,1.5,5.1,4260409960015,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14648,,,,,,,,,,7616600900041,M Classic Rotweinessig,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14649,10.0,2525.0,610.0,50.0,10.0,25.0,0.08,9.0,7.0,7617027790918,M Classic Spanische Nüssli,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14650,80.0,1370.0,328.0,0.0,,0.5,,,,7610848981541,Coop Naturaplan Schweizer Blütenhonig,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14651,51.0,2186.0,522.0,30.0,,9.4,0.08,,51.0,4023800114582,,,,g,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14652,,,,,,,,,,3036812020940,Royco Tomates à la provençale,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14653,41.0,1031.0,244.0,3.8,5.2,8.9,1.2,0.5,4.1,9005300019180,Ölz Der Meisterbäcker Toast chia,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14654,72.0,960.0,230.0,0.5,71.0,7.0,10.0,0.5,0.5,7613312014134,Frambini Kinderbonbons,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14655,13.0,670.0,160.0,6.0,1.0,13.0,1.7,0.5,1.0,7610848547112,Coop Prix Garantie Poulet paniert,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14656,0.5,3367.0,819.0,91.0,0.5,0.5,0.01,14.0,0.5,4104420030220,Alnatura Italienisches natives Olivenöl extra fruchtig,,,g,,,7.9,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14657,,,,,,,,,,80672975,Ponti Dolce Agro Condimento Bianco,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14658,2.5,2380.0,569.0,63.0,,0.5,,,,7611654125488,Coop Naturaplan Bio Kräuterbutter,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14659,17.0,561.0,134.0,6.0,2.0,2.0,1.0,8.0,0.0,7616800460840,Bratkartoffeln Bratkartoffeln mit Speck,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14660,5.8,1177.0,266.0,11.0,,36.0,4.6,4.0,5.3,3230389879004,Aoste Spécialité de Noix de Jambon,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14661,4.5,100.0,24.0,0.5,1.0,1.5,0.0,0.0,4.5,8002510013008,Longobardi Pomodori pelati Triturati,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14662,19.0,340.0,81.0,0.5,1.5,0.5,0.0,0.5,18.0,7616800150109,M-Classic Apfelmus,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14663,59.0,988.0,236.0,0.0,,0.0,1.8,,42.0,5060194790397,Saitaku Mirin Seasoning Sauce,,150.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14664,10.0,180.0,42.0,0.5,0.5,0.5,0.5,,10.0,7610029150698,,,,g,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14665,1.0,1222.0,294.0,22.0,,23.0,3.7,11.0,0.5,4003171035129,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14666,5.0,1510.0,366.0,36.5,3.5,2.5,1.8,4.3,3.5,7616600380461,M-Classic Meerrettich-Creme,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14667,7.0,150.0,36.0,0.0,2.0,1.0,1.5,0.0,7.0,7610818158850,Coop Rotkraut,,,g,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14668,41.0,1330.0,318.0,14.0,1.5,6.0,1.0,6.0,0.0,7613331960979,Coop Kuchenteig,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14669,3.5,1030.0,,25.0,,2.5,0.1,15.0,3.5,7610800015338,Coop Halbrahm,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14670,0.0,880.0,211.0,5.0,0.0,41.0,5.5,2.0,0.0,7613331672681,Coop Naturafarm Bündnerfleisch,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14671,12.2,524.0,126.0,7.4,1.7,1.7,1.3,2.8,9.4,4104420135345,Alnatura Thai Kokos Curry,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14672,63.0,1930.0,462.0,17.0,3.5,12.0,2.8,10.0,2.5,7611654644781,Coop PrixGarantie Mini Flûtes,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14673,0.0,187.0,781.0,11.0,,22.0,1.0,2.7,0.0,8004030087002,RIO mare Filetto di SALMONE All' olio di oliva (18%) Gusto affumicato con grani di pepe,,,g,,,3.7,,4.6,,,,30.0,,,,,,,,,,,,,,,,3.0,,,180.0,,,,,,,
14674,7.0,490.0,118.0,9.0,1.5,1.5,1.0,1.0,5.0,7613269290520,Migros Sélection Napoletana Tomatensauce mit Cherrytomaten und Zwiebeln,['Italie'],290.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14675,9.0,1094.0,265.0,24.0,3.7,1.4,2.5,1.4,8.5,4104420146907,Alnatura Bio Knoblauch Sauce,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14676,,,,,,,,,,3760138991119,Chateau Fondréaud Listrac-Médoc 2011,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14677,,,,,,,,,,7610948070206,Avopri Asiatique Sambal Oelek Paste aus Pfefferschoten,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14678,7.0,1480.0,354.0,35.0,,4.0,,,,7610845801132,Coop Fine Food Roquefort Salatsauce,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14679,19.0,500.0,118.0,2.0,3.0,4.5,0.1,0.9,0.9,7613312059395,Migros Bio Quinoa Weiss Vorgegart,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14680,,,,,,,,,,7610491920034,Morga Tutti Frutti Mischung aus Trockenfrüchten und Nüssen,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14681,51.0,2310.0,555.0,35.0,2.0,8.0,0.25,20.0,49.0,7616500063303,Frey Extra feine Milchschokolade,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14682,14.0,624.0,149.0,4.7,,9.5,12.6,0.7,7.4,5060194790380,Saitaku Miso Soup Original,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14683,80.0,1480.0,354.0,0.0,0.0,7.0,0.0,0.0,0.0,7611654535454,Coop Naturaplan Perfume Rice,,1000.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14684,15.0,2640.0,637.0,54.0,6.0,21.0,0.7,,5.0,7610029115826,,,,g,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14685,52.0,1650.0,393.0,11.0,9.0,17.0,0.08,1.0,10.0,7610177003785,Reddy Birchermüesli Müslimischung Ohne Zuckerzusatz,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14686,4.0,190.0,46.0,2.0,,3.0,0.15,1.2,4.0,7610900016259,Emmi Caffé Latte Strong Macchiato Unsweetened,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14687,35.0,1300.0,311.0,18.0,1.0,2.0,0.4,10.0,23.0,7613331600998,Coop Rob & Lissy Cheesecake Lemon,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14688,12.0,840.0,201.0,11.0,0.5,13.0,1.7,1.0,0.5,7610849939398,Coop Qualité & Prix Poulet-Nuggets im Backteig,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14689,6.0,310.0,75.0,3.9,,4.0,,,,7613269216575,Migros Nature Joghurt aus pasteurisierter Milch Nature,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14690,52.6,2107.0,505.0,28.3,4.8,7.5,0.51,18.5,33.6,4104420054509,Alnatura Bio Schoko Dinkel Kugeln Vollmilch,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14691,23.0,1137.0,273.0,18.0,1.5,4.0,0.12,14.0,23.0,7617400040036,CHOCOLAT RAHMGLACE,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14692,,,,,,,,,,20015626,Porto Armilar White Port,,750.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14693,8.4,216.0,51.0,0.9,,1.3,,,,5021047106055,Authentic Thai Cuisine Thai Kitchen Red Curry Paste,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14694,56.4,1888.4,451.3,22.9,,3.9,0.6,3.2,80.1,8411037009003,Lazardo Magdaleines Rondes,,600.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14695,0.5,80.0,20.0,0.5,2.0,2.5,1.0,,0.1,7610029032055,,,,g,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14696,44.6,1340.0,317.0,0.7,16.3,25.0,0.01,0.0,1.1,8003170052543,Creazioni d'Italia Lenticchie Dell'Altopiano Di Colfiorito,,300.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14697,30.0,895.0,213.0,8.0,1.5,4.5,0.12,3.0,28.0,7613312053195,MIGROS JAPONAIS,,165.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14698,8.4,280.0,67.0,3.0,,1.5,0.07,0.8,5.5,7613035574038,Nestlé BEBA COMFORTIS Junior für's sensible Bäuchlein,,,g,,,,27.0,,,12.0,1.0,1.4,0.12,0.2,0.6,0.08,1.2,1.4,6.1,0.7,,,,,,17.0,2.3,0.1,,,46.0,6.8,17.7,74.9,,,,
14699,22.0,1040.0,249.0,15.0,1.5,6.0,1.3,7.0,3.5,7613331547118,coop Qualité & Prix TEX MEX JALAPEÑOS mit Frischkäse und Sauce,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14700,3.8,364.0,87.0,3.9,,9.1,0.08,2.7,3.8,54016255,Danone Petit Suisse Gervais Fromage Frais,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14701,0.0,490.0,117.0,11.0,8.0,1.0,,1.5,0.0,7610807100693,coop Qualité & Prix OLIVES Chalkidiki Griechische Oliven,,,g,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14702,12.0,200.0,48.0,0.0,0.0,0.0,0.09,,12.0,7610848346678,Coop Prix Garantie Energy Drink,,,g,,,,,,,,,,,0.56,6.4,0.56,,,,,,,,,,,,1.0,,,,,,,,,,
14703,1.0,840.0,202.0,16.0,,14.0,,,,76168659,Malbuner Delikatess Fleischkäse,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14704,12.0,223.0,53.0,0.3,8.6,3.0,,0.0,1.0,7610809020982,Coop Qualité & Prix Artischockenherzen,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14705,23.0,774.0,185.0,8.2,2.5,3.8,0.93,0.6,2.7,4019633173766,iglo Gemüsestäbchen,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14706,52.0,1916.0,458.0,23.0,3.5,9.0,0.11,1.5,49.0,7613269458838,Migros Haselnuss-Makronen,,207.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14707,14.0,380.0,91.0,2.5,0.5,3.0,0.15,1.5,13.0,7612464732125,Yoplait Panier de Yoplait Fruchtkörbchen,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14708,60.0,2300.0,550.0,31.0,2.0,7.0,0.2,18.0,57.0,7613331303974,Coop Napolitains Swiss Milk Chocolate,,500.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14709,55.0,475.0,1986.0,24.3,4.2,6.0,0.33,16.4,30.6,5000159386463,Balisto Cocos,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14710,56.0,1010.0,247.0,0.5,7.0,35.0,0.03,,53.0,7610184010301,nectaflor Premium Selection Aprikosen,,200.0,g,,,,,0.0,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,
14711,10.0,170.0,40.0,0.0,0.0,0.0,0.02,,10.0,7610200337573,Apéritiv Ginger Ale Limonade mit Ingweraroma,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14712,15.0,470.0,112.0,2.5,0.0,7.0,0.08,1.5,14.0,7613331795779,Coop Qualitè & Prix Früchtquark Banane,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14713,1.5,299.0,71.0,0.5,0.5,15.0,2.02,0.5,0.5,7613269326212,M Budget Crevetten in Salzlake,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14714,54.0,1950.0,473.0,24.0,5.2,10.0,0.02,3.3,52.0,8004190351319,Sperlari Tenero Alla Mandorla,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14715,4.5,77.0,18.0,0.0,0.0,0.0,0.0,0.0,4.5,7613312004142,Aproz Weisstee-Hibiskus,,500.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
