,Carbohydrates,Energy,Energy (kCal),Fat,Fiber,Protein,Salt,Saturated fat,Sugars,id,name,origins,quantity,unit,Calcium,Omega-3 fatty acids,Polyunsaturated fatty acids,Sodium,Monounsaturated fatty acids,Vitamin A,Vitamin C (Ascorbic acid),Iron,Selenium,Vitamin B1 (Thiamin),Vitamin B2 (Riboflavin),Vitamin B3 (Niacin),Vitamin B6 (Pyridoxin),Vitamin D (Cholacalciferol),Vitamin E (Tocopherol),Vitamin K,Zinco,Polyols,Fructose,Glucose,Lactose,Saccharose,Folic acid,Biotin,Vitamin B12 (Cobalamin),Vitamin B5 (Panthothenic acid),Cholesterol,Phosphorus,Magnesium,Iodine,Provitamin A (β-carotene),Omega-6 fatty acids,Sulfate,Nitrate,Silica
16623,14.2,443.0,105.0,3.1,0.1,4.3,0.14,0.0,0.0,17737,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16624,0.0,1654.0,398.0,29.0,,33.0,1.5,,,17689,,,,g,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16625,46.0,2397.0,576.0,39.0,,8.6,0.15,16.0,44.0,18162,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16626,3.7,460.0,111.0,6.6,,6.2,,,,18003,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16627,1.5,950.0,229.0,19.0,0.0,13.0,0.0,0.0,0.0,18501,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16628,16.3,508.0,121.0,5.2,,2.2,0.16,3.6,13.7,18624,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16629,18.7,766.0,183.0,7.2,,9.9,1.03,,3.7,18843,,,,g,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16630,48.0,2439.0,586.0,40.1,4.0,6.2,0.09,17.2,46.5,2788,Caillei of switzerland LAIT FRIGOR,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16631,32.6,603.0,142.0,0.2,1.0,0.9,0.02,,31.2,6941,MÖVENPICK SORBET PASSION FRUIT & MANGO,,900.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16632,4.0,670.0,163.0,15.0,,3.0,0.2,9.0,4.0,17863,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16633,52.0,2151.0,516.0,30.0,4.5,7.0,0.03,3.5,47.0,15389,Grand-Mère Basler Brunsli,,230.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16634,5.8,1902.0,454.0,47.0,0.5,2.2,0.9,7.4,3.6,4675,Knorr Herbmix French Ideal für ein feines Kräuterdressing,,58.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16635,18.0,530.0,126.0,33.0,0.0,54.0,88.0,0.0,15.0,18363,,,,g,,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16636,5.0,687.0,166.0,13.0,0.5,7.0,1.3,5.0,2.5,14287,Anna's Best Carbonara Sauce,,250.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16637,34.0,920.0,217.0,5.0,,9.0,,,,5013,Roberto Tortellini Parmesan und Basilikum,,250.0,g,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16638,58.1,2174.0,520.0,28.2,3.2,6.8,0.51,15.8,57.7,2592,Cailler of Switzerland Milch-Müesli,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16639,77.0,1435.0,338.0,0.1,0.0,5.5,0.1,0.1,51.9,19209,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16640,49.0,1080.0,258.0,1.0,3.0,11.0,1.5,0.5,3.0,19729,Halbweissbrot,,500.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16641,42.3,2239.0,538.0,34.8,12.5,7.7,0.02,17.2,38.8,21341,Cailler Les recette de L'atelier Cranberries & Amandes chocolat noir,,195.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16642,62.0,2160.0,515.0,27.0,2.0,6.0,0.63,14.0,27.0,20126,Sfogliatine glassate Blätterteiggebäck mit Zuckerglasur ,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16643,1.0,146.0,35.0,0.4,,1.9,1.5,0.1,1.0,20128,Freshona Peperoncini Piments,,165.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16644,5.0,490.0,118.0,7.0,3.5,7.0,3.0,0.5,3.0,10478,M Classic Senf scharf,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16645,67.7,1944.0,463.0,18.9,1.0,5.0,0.15,10.8,62.4,12786,Nestlé Smarties Prinzessin-Edition,,150.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16646,54.0,1750.0,416.0,15.0,7.0,13.0,5.7,9.0,3.0,11942,Subito Meatballs,,58.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16647,7.0,265.0,64.0,2.5,3.5,1.5,1.4,0.4,5.5,10632,Agnesi Sauce Tomate-Gemüse,,400.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16648,5.7,202.0,47.0,0.2,1.2,4.8,0.15,0.04,5.5,6294,Nestlé Hirz 0 Waldbeeren,,180.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16649,5.0,370.0,89.0,2.5,,11.0,,,,3614,Bell Kutteln an Tomatensauce,,425.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16650,10.0,176.0,41.0,0.0,,0.0,0.05,,10.0,1414,Fanta Shokata,,500.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16651,15.0,770.0,184.0,8.0,,13.0,1.3,1.5,1.0,7097,Cuisine Bell Poulet Schnitzel aus zerkleinertem Fleisch geformt,,260.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16652,,,,,,,,,,8000,"Coop Naturaplan Vollfett-Weichkäse, aus pasteurisierter Bio Milch",,202.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16653,0.0,0.8,0.2,0.0,,0.0,0.02,0.0,0.0,5133,Coca-Cola Light,,1500.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16654,,,,,,,,,,20132,bialetti Noir Gusto Forte,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16655,66.0,2120.0,507.0,24.0,1.0,6.0,0.4,14.0,35.0,2725,Coop Qualite & Prix Petit Beurre Chocolat Blanc,,150.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16656,21.0,940.0,225.0,11.0,0.5,10.0,1.3,6.0,3.0,6016,Coop Betty Bossi Elsässer Flammkuchen gratiniert,,240.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16657,1.5,752.0,183.0,19.0,,1.5,0.08,16.0,1.5,4755,"CHAOKOH, COCONUT MILK",,1000.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16658,39.0,708.0,167.0,0.1,,0.7,0.03,0.1,36.0,17903,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16659,5.2,246.0,59.0,3.1,2.6,1.3,0.96,0.5,4.2,19262,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16660,28.0,1052.0,251.0,9.8,0.0,11.5,1.9,4.8,3.5,18409,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16661,50.9,2372.0,569.0,37.1,,7.4,0.25,21.0,49.9,18049,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16662,16.0,527.0,124.0,0.8,,13.0,0.5,0.4,0.3,19050,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16663,2.5,980.0,236.0,18.0,,16.0,,,,19005,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16664,0.1,1725.0,416.0,,,25.4,1.81,21.7,0.1,18535,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16665,77.0,1489.0,351.0,0.5,,9.0,0.01,0.1,0.1,19157,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16666,13.6,371.0,88.0,2.6,,2.5,0.1,1.7,12.0,18804,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16667,6.6,346.0,82.0,3.5,0.0,5.0,0.13,2.1,,17738,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16668,6.6,1902.0,461.0,32.3,,21.2,0.0,4.0,0.8,19099,Golden Sun Bio Organic Chia Samen,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16669,0.5,1530.0,369.0,29.0,0.0,27.0,1.5,18.0,0.0,17694,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16670,18.5,459.0,109.0,2.4,,3.2,0.3,1.5,12.7,18657,,,,g,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16671,4.0,1250.0,301.0,25.0,0.0,15.0,0.0,0.0,0.0,17674,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16672,3.4,1379.0,334.0,31.2,,9.8,1.15,,2.7,18644,,,,g,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16673,78.7,1524.0,359.0,1.8,1.1,6.5,0.0,,1.2,17615,,,,g,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16674,28.4,978.0,234.0,10.7,,4.6,1.13,3.1,8.7,19023,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16675,17.0,321.0,76.0,0.2,2.0,0.5,0.0,0.0,17.0,18601,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16676,7.0,220.0,53.0,0.5,5.0,1.5,0.1,0.1,6.0,17801,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16677,40.5,2022.0,485.0,28.6,,14.1,2.52,6.6,8.5,19114,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16678,17.9,608.0,143.0,0.3,,17.3,,,,19131,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16679,26.0,835.0,199.0,8.8,,3.0,0.41,1.3,15.6,19074,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16680,0.0,1623.0,391.0,32.0,,26.0,,,,17727,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16681,13.5,329.0,78.0,0.9,,3.3,0.15,,13.2,18547,,,,g,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16682,0.3,576.0,122.0,3.6,,,21.7,,,18958,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16683,13.6,438.0,104.0,2.9,,5.3,1.24,1.1,2.1,18874,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16684,0.0,1654.0,398.0,29.0,0.0,33.0,1.5,18.0,0.0,18575,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16685,0.7,1020.0,245.0,19.0,0.0,19.0,0.45,12.0,0.7,17760,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16686,11.0,200.0,46.0,0.5,0.0,0.5,0.0,,,18428,,,330.0,ml,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16687,1.0,348.0,82.0,1.0,0.8,16.9,,,0.9,18839,,,,g,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16688,0.5,1430.0,345.0,27.0,,25.0,,,,17745,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16689,58.0,2129.0,509.0,27.3,0.0,7.2,3.69,2.8,1.0,18166,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16690,5.0,660.0,159.0,14.0,0.2,2.8,1.1,8.1,3.4,17679,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16691,14.8,377.0,89.0,1.4,,3.7,0.13,0.9,13.4,18659,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16692,1.0,410.0,97.0,1.5,,20.0,,,,19001,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16693,28.6,1160.0,227.0,,,8.2,1.4,,,19029,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16694,0.0,1277.0,307.0,23.3,0.0,24.4,2.26,16.3,0.0,18619,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16695,17.1,501.0,119.0,3.7,1.0,3.4,0.09,1.9,13.5,18605,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16696,14.6,698.0,167.0,9.0,0.5,6.6,0.6,3.4,0.5,8290,Marie Saumon à l'Oseille Panaché de Riz avec de la crème fraîche et des échalottes 100% FILET,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16697,,,,,,,,,,11105,Migros Chocolate Chip Cookies,,150.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16698,59.0,1229.0,291.0,1.6,,1.6,0.01,0.0,56.0,19092,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16699,0.5,1482.0,358.0,32.0,,17.0,1.8,21.0,0.5,18540,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16700,48.0,1284.0,305.0,,,7.0,,,16.0,17990,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16701,12.3,458.0,109.0,5.2,,3.3,0.1,3.4,11.3,18762,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16702,59.0,1580.0,374.0,10.0,4.0,10.0,0.01,0.8,34.0,17562,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16703,0.0,3390.0,825.0,91.6,0.0,0.0,0.0,17.2,0.0,19292,,,,ml,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16704,31.0,895.0,213.0,8.3,,3.1,0.1,7.5,25.8,19036,,,,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16705,59.4,2263.0,541.0,30.6,0.4,6.9,0.23,18.3,50.3,18188,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16706,52.0,2323.0,557.0,35.0,0.0,7.3,0.17,17.0,51.0,18171,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16707,59.8,2148.0,514.0,27.4,3.2,5.4,,12.5,40.5,18115,,,,g,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16708,4.1,599.0,142.0,4.6,,21.1,1.9,,3.2,18360,,,,g,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16709,26.3,792.0,189.0,7.8,,2.5,0.13,5.3,22.6,18948,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16710,68.0,690.0,165.0,0.0,0.7,0.5,0.01,0.0,0.5,17581,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16711,0.0,3404.0,828.0,0.0,0.0,0.0,0.0,,0.0,19291,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16712,4.9,190.0,46.0,1.5,,3.2,0.1,0.9,4.9,17785,,,,ml,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16713,60.7,2003.0,478.0,21.2,0.0,8.6,0.85,9.0,20.7,18127,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16714,3.0,1463.0,355.0,35.5,,5.8,0.08,24.9,3.0,18639,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16715,1.0,105.0,25.0,0.5,,2.8,0.18,0.1,0.6,18866,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16716,14.0,441.0,105.0,2.9,0.0,5.6,0.1,1.9,13.0,18603,,,,g,130.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16717,18.1,1046.0,251.0,15.2,,,,8.0,,18845,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16718,3.9,3013.0,731.0,70.7,,16.5,0.01,5.7,3.1,19101,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16719,26.3,1038.0,248.0,12.3,,6.2,1.4,,3.9,19061,,,,g,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16720,24.0,470.0,110.0,0.8,,5.1,,,,18382,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16721,0.0,308.0,73.0,0.1,,17.9,0.15,0.0,0.0,18882,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16722,0.0,430.0,101.0,0.9,0.5,23.0,0.1,,0.0,17819,,,,g,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16723,9.0,696.0,167.0,11.6,,5.7,0.88,4.0,3.7,19055,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16724,27.3,1050.0,251.0,13.6,,3.8,0.18,,23.8,18930,,,,g,,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16725,0.0,1657.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,17703,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16726,19.0,960.0,230.0,13.0,5.0,7.0,1.1,,4.0,17847,,,200.0,g,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16727,36.2,2223.0,536.0,37.7,,7.3,0.03,23.2,31.4,18052,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16728,40.0,1700.0,408.0,24.0,2.0,7.0,0.4,10.0,1.5,17723,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16729,31.0,1400.0,,22.0,,3.7,0.15,,2.9,19028,,,,g,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16730,2.2,1102.0,264.0,15.0,,30.0,4.0,4.5,1.7,18022,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16731,12.0,,,1.5,,2.5,0.05,,12.0,17649,,,,g,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16732,16.7,499.0,119.0,3.7,0.0,3.9,0.15,2.3,16.1,18811,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16733,18.5,562.0,134.0,5.2,,3.0,0.1,3.5,14.0,18594,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16734,43.5,2362.0,568.0,39.6,,5.7,0.01,24.4,37.9,18054,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16735,58.7,1558.0,370.0,7.0,9.0,13.5,,1.3,0.7,17948,,,,g,,,,0.1,,,,5.8,,0.6,,,,,,,4.3,,,,,,,,,,,430.0,130.0,,,,,,
16736,95.0,1615.0,380.0,0.0,0.0,0.0,0.0,0.0,95.0,18062,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16737,0.0,680.0,163.0,16.0,9.0,1.0,4.1,2.5,0.0,3771,Coop Chalkidiki Atlas Premium Griechische Oliven,,185.0,g,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16738,13.0,443.0,105.0,4.1,0.6,4.2,1.0,2.2,7.4,19171,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16739,20.5,617.0,147.0,5.7,,2.2,0.73,,0.2,18851,,,,g,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16740,0.9,1346.0,325.0,27.0,,18.5,1.81,18.4,0.1,17755,,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16741,2.5,358.0,85.0,3.7,,10.5,1.0,2.5,2.5,18348,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16742,50.0,2464.0,589.0,41.0,,6.2,0.17,23.0,46.0,17583,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16743,4.8,161.0,38.0,0.4,,2.2,0.04,,3.5,18869,,,,g,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16744,59.4,2151.0,515.0,26.9,,6.6,0.25,,36.2,18070,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16745,17.5,749.0,179.0,7.2,,10.3,0.87,,5.7,19030,,,,g,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16746,96.0,990.0,237.0,,0.0,0.0,0.0,0.0,0.0,19134,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16747,49.0,2201.0,528.0,33.0,0.0,5.6,1.1,3.0,0.6,18088,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16748,50.0,1940.0,465.0,21.0,12.0,13.0,1.5,2.5,3.0,12639,Blévita mit Sesam,,295.0,g,,,,,,,,,,0.4,0.6,6.4,0.6,,,,,,,,,,80.0,,,,,,,,,,,,
16749,4.9,229.0,54.0,0.2,0.0,7.5,0.1,0.1,4.5,18618,,,,ml,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16750,22.4,603.0,142.0,0.6,,11.8,1.03,0.0,2.9,19077,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16751,15.9,813.0,195.0,13.3,,2.8,0.13,8.8,13.7,17701,,,,g,120.0,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16752,29.2,780.0,185.0,5.4,0.0,4.3,0.23,3.0,26.8,18918,,,,ml,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16753,47.0,2410.0,579.0,39.0,0.0,8.1,0.2,23.0,46.0,17561,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16754,17.0,509.0,121.0,3.8,,4.1,0.2,2.4,16.6,18770,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16755,0.4,2597.0,632.0,70.0,0.0,0.1,0.32,20.0,0.4,18780,,,,g,,,0.0,,0.0,900.0,,,,,,,,7.5,11.0,,,,,,,,,,,,,,,,,,,,
16756,17.9,519.0,123.0,3.7,,4.0,0.15,2.3,16.6,18806,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16757,1.0,923.0,219.0,6.0,,40.0,,,,18333,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16758,77.8,1985.0,472.0,16.2,1.3,3.1,0.1,10.1,76.9,18198,Big Hit Chocolate Drops,,150.0,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16759,16.0,305.0,72.0,0.1,0.0,0.7,0.01,0.1,14.3,18425,,,,ml,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16760,14.0,310.0,73.0,0.1,0.0,4.0,0.1,0.1,13.0,18718,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16761,0.1,1660.0,401.0,33.0,,25.0,1.9,,0.1,17668,,,,g,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16762,50.0,1940.0,469.0,33.0,6.0,7.0,0.0,20.0,8.0,2495,Chocolat Stella SWISS PREMIUM QUALITY MILK CHOCOLATE NO ADDED SUGAR,,100.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16763,0.0,436.0,104.0,0.0,0.0,0.0,0.0,,0.0,17735,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16764,81.0,1465.0,345.0,0.5,0.0,3.5,0.08,0.1,62.0,18158,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16765,4.9,269.0,64.0,3.5,0.0,3.3,0.0,0.0,0.0,18794,,,,g,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16766,0.0,2961.0,721.0,80.0,0.0,0.0,0.1,25.0,0.0,17716,,,,g,,4.0,15.0,,42.0,240.0,,,,,,,,1.5,7.2,,,,,,,,,,,,,,,,,11.0,,,
16767,33.0,877.0,208.0,3.5,2.0,10.0,1.0,,2.0,14274,M Classic Ravioli mit Käse und Basilikum,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16768,19.0,1034.0,248.0,14.0,0.8,11.0,1.2,1.2,0.7,7618,iglo Backfischstäbchen,,364.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16769,31.0,1010.0,242.0,6.0,2.5,14.0,1.4,2.5,2.0,6010,Betty Bossi Pizza Prosciutto - fleisch,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16770,53.0,1828.0,435.0,13.0,9.0,22.0,0.33,1.5,22.0,15879,Farmer Plus Protein,,500.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16771,15.5,479.0,114.0,3.0,,6.1,0.09,2.0,14.6,18602,,,400.0,g,,,,,2.0,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,
16772,59.0,2190.0,524.0,28.0,1.5,8.0,1.4,21.0,15.0,4294,Betty Bossi MY BAKERY BUTTERBLATTER TEIGBODEN,,178.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16773,58.0,1930.0,462.0,20.0,1.0,4.0,0.2,12.0,58.0,17080,,,200.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16774,29.0,900.0,214.0,6.8,,8.0,1.4,1.9,2.9,5075,Dr. Oetker BISTRO Classique Baguettes with ham and edam cheese,,250.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16775,46.0,1405.0,335.0,14.0,2.5,5.0,0.17,7.0,26.0,14507,Creme d'or Classic Waffelcornet mit Rahmglace Vanille und Erdbeer,,312.0,ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16776,16.4,723.0,173.0,9.2,1.0,5.6,0.81,3.1,4.5,7564,Findus Cannellonis farcis d'épinard et de ricotta,,600.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16777,3.0,51.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,10767,aproz kids Erdbeere,,330.0,ml,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
